,latitude,longitude,population,review_count,is_open,alcohol,parking,good_for_kids,outdoor_seating,casual_attire,price_range,reservations,delivery,takeout,accepts_credit_cards,stars
15106,36.2020349,-115.2417666,73678,43.0,1.0,1,0,1,1,1,2,1,1,1,1,4.5
15107,36.1987256,-115.2426469,73678,218.0,1.0,0,1,1,0,1,2,0,0,1,1,3.0
15108,36.1954055,-115.2307556,73678,52.0,1.0,1,1,1,1,1,1,0,0,1,1,2.5
15109,36.195393,-115.241323,73678,722.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
15110,36.1970373672,-115.2234090865,73678,32.0,1.0,0,1,1,0,1,2,0,1,1,1,3.5
15111,36.21935,-115.24493,73678,90.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
15112,36.1972759,-115.2231899,73678,42.0,1.0,1,0,1,0,1,1,0,1,1,1,2.5
15113,36.1941506,-115.2061228,73678,79.0,0.0,1,1,1,0,1,2,1,1,1,1,4.0
15114,36.196713071,-115.2235798546,73678,20.0,1.0,1,0,1,0,1,1,0,1,1,1,2.0
15115,36.2023801,-115.2232141,73678,50.0,1.0,0,1,0,0,1,1,0,0,1,1,4.0
15116,36.217635,-115.212381,73678,19.0,1.0,1,0,1,0,1,1,0,1,1,1,3.0
15117,36.2192233223,-115.2427037877,73678,305.0,1.0,1,1,1,0,1,1,0,1,1,1,4.5
15118,36.1970647,-115.2242588,73678,55.0,0.0,1,1,1,0,1,1,0,1,1,1,2.0
15119,36.2171468,-115.2253774,73678,76.0,0.0,1,0,1,0,1,1,0,0,1,1,3.0
15120,36.2026153,-115.2429108,73678,136.0,1.0,1,0,1,0,1,1,0,0,0,1,2.5
15121,36.2151476891,-115.24276793,73678,88.0,0.0,1,0,1,0,1,1,0,0,1,1,2.5
15122,36.1953495049,-115.226459038,73678,53.0,1.0,1,0,1,0,1,1,0,0,1,1,1.5
15123,36.2028521,-115.2430412,73678,29.0,0.0,0,1,1,0,1,2,1,0,1,1,3.0
15124,36.2029728,-115.2424433,73678,17.0,0.0,1,1,1,0,1,1,0,1,1,1,4.0
15125,36.2159813265,-115.2427751397,73678,60.0,1.0,1,0,1,1,1,1,0,0,1,1,3.0
15126,36.2186011,-115.2437735,73678,49.0,1.0,1,0,1,0,1,1,0,0,1,1,1.5
15127,36.1950502123,-115.2065319206,73678,14.0,1.0,1,1,1,0,1,2,0,1,1,1,2.0
15128,36.2030023756,-115.2415833082,73678,4.0,0.0,1,0,1,0,1,1,1,1,1,1,3.0
15129,36.188119,-115.225342,73678,38.0,1.0,1,1,1,0,1,1,0,0,1,1,2.0
15130,36.1963941982,-115.2407738648,73678,73.0,1.0,1,1,1,0,1,1,0,1,1,1,1.5
15131,36.2179392217,-115.2241299301,73678,54.0,1.0,0,1,1,0,1,1,0,0,1,1,3.5
15132,36.197249,-115.24065,73678,312.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
15133,36.1963538,-115.2344876,73678,40.0,0.0,1,1,1,1,1,1,0,0,1,1,4.5
15134,36.2026400864,-115.2422241122,73678,37.0,0.0,1,0,1,0,1,1,1,1,1,1,4.5
15135,36.1973931,-115.24141,73678,203.0,1.0,0,1,1,0,1,2,0,1,1,1,2.5
15136,36.2184241,-115.2431576,73678,38.0,0.0,1,1,1,0,1,1,0,0,1,1,3.5
15137,36.196386,-115.232235,73678,55.0,1.0,0,1,0,0,1,2,0,0,1,1,4.0
15138,33.5109875515,-112.1332770941,41993,557.0,1.0,0,1,1,0,1,2,0,0,1,1,3.5
15139,33.5237266753,-112.113874627,41993,60.0,1.0,1,1,1,0,1,1,0,0,1,1,3.0
15140,33.5243184155,-112.1179967746,41993,268.0,1.0,1,1,1,1,1,1,0,0,1,1,4.5
15141,33.5245019,-112.1321282,41993,26.0,1.0,1,0,1,0,1,1,0,0,0,1,2.0
15142,33.5131895,-112.1298877,41993,4.0,1.0,1,0,1,1,1,1,0,1,1,1,4.0
15143,33.5256627409,-112.1162271155,41993,38.0,0.0,1,1,1,0,1,1,0,0,1,1,3.0
15144,33.511144,-112.114104,41993,118.0,1.0,0,1,1,1,1,2,1,1,1,1,3.0
15145,33.5205764,-112.1171873,41993,7.0,1.0,1,0,1,0,1,2,1,1,1,1,1.5
15146,33.5243356,-112.1338834,41993,73.0,1.0,1,1,1,0,1,1,0,1,1,1,2.0
15147,33.485845,-112.134374,41993,46.0,1.0,1,0,1,1,1,1,0,0,1,1,4.5
15148,33.4946108367,-112.1277843086,41993,52.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
15149,33.4810607,-112.1189212,41993,91.0,0.0,1,1,1,0,1,2,1,0,1,1,4.0
15150,33.5244829,-112.1303302,41993,14.0,1.0,1,1,1,1,1,1,0,0,1,1,2.5
15151,33.5104853,-112.134778,41993,8.0,1.0,1,0,1,0,1,1,0,1,1,1,3.5
15152,33.5236222,-112.1134471,41993,33.0,1.0,1,1,1,1,1,1,1,0,1,1,4.0
15153,33.5109932042,-112.1328011804,41993,120.0,1.0,1,1,1,1,1,1,1,1,1,1,4.0
15154,33.4798487,-112.1188542,41993,59.0,1.0,0,1,1,0,1,2,0,1,1,1,2.5
15155,33.4945911,-112.1185004,41993,75.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
15156,33.5250194454,-112.1304554891,41993,195.0,1.0,1,1,1,0,1,1,1,1,1,1,4.0
15157,33.5097445,-112.1338465,41993,143.0,1.0,0,1,1,0,1,1,0,0,1,1,3.5
15158,33.5091995568,-112.1167044423,41993,20.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
15159,33.5144464,-112.1172935,41993,9.0,0.0,1,0,1,0,1,1,0,0,1,1,4.5
15160,33.5249776,-112.1346848,41993,16.0,1.0,1,0,1,0,1,1,0,1,1,1,2.0
15161,33.5081911,-112.134648,41993,18.0,0.0,0,1,1,0,1,1,0,0,1,1,3.5
15162,33.5195347,-112.1173867,41993,16.0,0.0,0,1,1,0,1,2,1,1,1,1,4.5
15163,33.4955391997,-112.1167072679,41993,54.0,1.0,1,1,1,0,1,1,1,1,1,1,4.0
15164,33.481075,-112.1189212,41993,213.0,1.0,0,0,1,0,1,2,1,0,1,1,4.0
15165,33.5083788223,-112.134555392,41993,22.0,0.0,0,0,1,1,1,1,0,0,1,1,3.5
15166,33.4807921,-112.1333807,41993,22.0,1.0,0,0,1,0,1,2,0,0,1,1,3.0
15167,33.494408,-112.126279,41993,21.0,0.0,0,1,1,0,1,2,0,0,1,1,3.0
15168,33.4808815,-112.1306795,41993,22.0,0.0,1,1,1,0,1,1,1,1,1,1,3.5
15169,33.4798487,-112.1188497,41993,12.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
15170,33.49639,-112.133234,41993,50.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15171,33.4862789292,-112.1174395569,41993,12.0,0.0,1,1,1,0,1,1,0,1,1,1,4.0
15172,33.5096846,-112.118456,41993,32.0,1.0,1,0,1,1,1,1,0,0,1,1,3.0
15173,35.249636,-80.778851,62533,93.0,1.0,0,0,1,0,1,2,1,0,1,1,5.0
15174,35.223467,-80.727712,62533,45.0,1.0,1,1,1,0,1,1,0,0,1,1,4.0
15175,35.2473215,-80.7533836,62533,17.0,0.0,1,0,1,0,1,2,0,0,1,1,3.0
15176,35.234572,-80.7376591,62533,4.0,1.0,1,0,1,0,1,1,0,0,1,1,3.5
15177,35.223631025,-80.6386865374,62533,175.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
15178,35.2368507385,-80.7379760742,62533,16.0,1.0,1,0,1,0,1,1,0,0,1,1,3.5
15179,35.23669,-80.7745024,62533,406.0,1.0,0,1,1,0,1,2,1,0,1,1,4.5
15180,35.2239833,-80.7259243,62533,19.0,1.0,1,0,1,0,1,2,0,0,1,1,4.0
15181,35.2519027,-80.6569255,62533,71.0,1.0,0,1,1,0,1,2,1,0,1,1,4.0
15182,35.237242,-80.737092,62533,49.0,1.0,0,1,1,0,1,1,1,0,1,1,4.0
15183,35.234572,-80.7376591,62533,71.0,1.0,1,0,1,0,1,2,0,1,1,1,4.5
15184,35.2524515,-80.6575323,62533,14.0,1.0,1,1,1,0,1,1,0,1,1,1,3.5
15185,35.249536,-80.778819,62533,4.0,0.0,1,0,1,0,1,1,0,0,1,1,5.0
15186,35.2831030494,-80.6689347506,62533,116.0,1.0,0,0,1,0,1,2,0,0,1,1,4.0
15187,35.2354634736,-80.7386802882,62533,91.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15188,35.2239926,-80.631781,62533,12.0,1.0,1,0,1,0,1,1,0,0,1,1,2.0
15189,41.260574,-82.022644,15400,121.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
15190,41.2772677,-82.0623137,15400,29.0,1.0,1,0,1,0,1,1,1,0,1,1,4.0
15191,41.28497,-82.0645052,15400,21.0,1.0,0,1,1,0,1,2,1,0,1,1,4.5
15192,41.2853848,-82.0637393,15400,28.0,1.0,1,1,1,0,1,1,0,0,1,1,4.0
15193,41.2812771,-82.0640797,15400,12.0,1.0,0,0,1,0,1,2,1,1,1,1,4.0
15194,40.510325,-79.993322,12158,66.0,0.0,1,1,1,1,1,2,1,0,1,1,3.5
15195,40.5111209,-79.9933539,12158,75.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
15196,40.4820495757,-79.9742754325,12158,65.0,1.0,1,1,1,0,1,1,0,0,1,1,3.5
15197,40.4931766,-79.9755103,12158,24.0,1.0,1,0,1,1,1,1,0,0,1,1,4.0
15198,40.4867289,-79.973769,12158,32.0,1.0,1,1,1,1,1,2,0,1,1,1,4.5
15199,40.4787536,-79.9681918,12158,105.0,1.0,0,1,0,1,1,2,0,0,0,1,4.0
15200,40.4949342,-79.9758404,12158,41.0,1.0,1,1,1,0,1,2,0,1,1,1,3.5
15201,40.4854888,-79.9723216,12158,91.0,1.0,0,1,0,0,1,2,0,0,1,1,4.0
15202,40.5092976,-79.9914421,12158,40.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
15203,40.503368,-80.061188,12158,4.0,0.0,1,0,1,0,1,2,0,0,1,1,3.5
15204,40.4782693,-79.9697257,12158,47.0,1.0,0,1,1,0,1,2,1,0,1,1,4.0
15205,40.4813695,-79.9741854,12158,112.0,1.0,1,1,1,0,1,1,0,0,1,0,4.0
15206,40.3105909,-88.1577955,14296,5.0,0.0,0,1,1,0,1,2,1,0,1,1,4.0
15207,40.3106540911,-88.1585830406,14296,35.0,0.0,1,1,1,0,1,1,0,0,1,1,4.5
15208,40.3078436,-88.17262844,14296,12.0,1.0,1,0,1,0,1,1,0,0,1,1,2.0
15209,40.3145097,-88.1554787,14296,31.0,1.0,1,1,1,0,1,1,0,0,1,0,4.0
15210,40.3069831,-88.1562179,14296,11.0,0.0,1,0,1,0,1,2,0,0,1,1,1.5
15211,40.3103985,-88.1576889,14296,17.0,1.0,1,1,1,0,1,1,0,1,1,1,4.5
15212,40.311037,-88.157057,14296,3.0,0.0,0,0,1,0,1,2,0,1,1,1,4.0
15213,40.312407,-88.039695,14296,9.0,1.0,0,0,1,0,1,1,1,0,1,1,3.0
15214,40.3067751,-88.1554787,14296,3.0,1.0,1,0,1,0,1,1,0,0,1,1,2.0
15215,40.3081995,-88.155194,14296,16.0,1.0,0,1,1,0,1,2,1,1,1,1,3.0
15216,40.30683,-88.17422,14296,29.0,1.0,1,0,1,0,1,1,0,0,1,1,3.0
15217,33.377582,-111.877018,39245,201.0,1.0,1,0,1,0,1,1,0,1,1,1,4.0
15218,33.3933662,-111.8690154,39245,44.0,1.0,1,0,1,1,1,1,0,1,1,1,2.5
15219,33.413766,-111.876289,39245,340.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
15220,33.3647941,-111.8783309,39245,148.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
15221,33.4054083,-111.8750455,39245,50.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
15222,33.394484,-111.861487,39245,4.0,0.0,1,0,1,0,1,1,0,0,1,1,5.0
15223,33.363785,-111.861305,39245,188.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15224,33.4071263873,-111.8734949827,39245,72.0,1.0,1,1,1,0,1,1,0,0,1,1,3.0
15225,33.3629354,-111.8741736,39245,40.0,0.0,0,1,0,1,1,3,1,0,1,1,3.5
15226,33.3624072,-111.8763611,39245,13.0,0.0,0,0,0,0,1,2,0,0,1,1,3.5
15227,33.3787775945,-111.8789935112,39245,49.0,0.0,0,1,1,1,1,2,1,1,1,1,3.5
15228,33.3781389,-111.8613802,39245,440.0,1.0,0,1,1,0,1,2,1,1,1,1,4.5
15229,33.3926188,-111.8590477,39245,182.0,1.0,0,1,1,0,1,2,1,0,1,1,3.0
15230,33.3906201,-111.8644016,39245,20.0,0.0,0,1,1,1,1,2,1,1,1,1,3.5
15231,33.379056,-111.891776,39245,217.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
15232,33.4152664996,-111.8741107379,39245,92.0,1.0,1,1,0,0,1,1,0,1,1,1,2.5
15233,33.3796472,-111.878343,39245,359.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
15234,33.3935227,-111.8627901,39245,30.0,1.0,1,1,1,0,1,1,0,0,1,1,2.5
15235,33.4130573,-111.8759922,39245,178.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15236,33.394024,-111.875905,39245,63.0,1.0,1,1,1,0,1,1,0,0,1,1,3.5
15237,33.3640532,-111.8766962,39245,107.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
15238,33.3938544,-111.868177,39245,380.0,1.0,0,1,1,1,1,1,0,1,1,1,4.5
15239,33.408077,-111.875096,39245,17.0,1.0,0,1,1,1,1,1,0,0,0,1,4.5
15240,33.3613476,-111.875772,39245,48.0,1.0,1,1,1,1,1,1,0,0,1,1,2.0
15241,33.3789456312,-111.8763661307,39245,44.0,1.0,1,1,1,0,1,1,0,0,1,1,1.5
15242,33.3784131,-111.8722511,39245,161.0,0.0,1,1,1,0,1,1,0,1,1,1,4.0
15243,33.3633210325,-111.879185703,39245,29.0,0.0,1,0,1,0,1,1,0,0,1,1,3.0
15244,33.393794,-111.8683119,39245,40.0,0.0,1,1,1,1,1,1,0,0,1,1,4.0
15245,33.3789512,-111.8788899,39245,257.0,1.0,0,1,0,1,1,2,1,1,1,1,4.0
15246,33.363417063200004,-111.8791843871,39245,214.0,1.0,1,1,1,0,1,1,1,0,1,1,4.5
15247,33.3790143,-111.8607944,39245,29.0,1.0,1,0,1,0,1,1,0,0,1,1,2.5
15248,33.394408,-111.874483,39245,27.0,1.0,1,0,1,0,1,1,0,1,1,1,3.0
15249,33.4125028,-111.8737663,39245,208.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15250,33.3938347,-111.8687464,39245,35.0,0.0,1,0,1,0,1,2,0,1,1,1,3.5
15251,33.3783921,-111.8722465,39245,8.0,0.0,1,0,1,0,1,1,0,1,1,1,4.0
15252,33.36292,-111.877468,39245,137.0,0.0,0,1,1,0,1,1,1,0,0,1,3.0
15253,33.393235,-111.873648,39245,158.0,0.0,0,1,1,1,1,2,1,0,1,1,4.0
15254,33.3934203,-111.8767874,39245,75.0,1.0,1,1,1,1,1,1,0,0,1,1,2.5
15255,33.3919522,-111.8619259,39245,5.0,0.0,1,0,1,0,1,1,0,0,1,1,1.5
15256,33.3765345,-111.8778341,39245,485.0,1.0,0,0,1,1,1,2,1,0,1,1,4.5
15257,33.363255,-111.860581,39245,55.0,0.0,0,1,1,0,1,2,1,0,1,1,4.0
15258,33.3934058406,-111.8772111321,39245,44.0,1.0,1,0,1,1,1,1,0,1,1,1,3.0
15259,33.3765345,-111.8778341,39245,53.0,0.0,0,1,1,0,1,2,0,0,1,1,3.0
15260,33.37831,-111.861418,39245,222.0,1.0,1,1,1,1,1,1,0,0,1,1,4.5
15261,33.394395313,-111.8758883222,39245,145.0,1.0,0,1,1,0,1,1,0,0,1,1,3.5
15262,33.4071527,-111.8716936,39245,65.0,1.0,1,1,1,0,1,2,1,1,1,1,3.5
15263,33.405652,-111.875246,39245,184.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15264,33.3938026428,-111.8688049316,39245,151.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15265,33.4081638,-111.8712977,39245,382.0,1.0,0,1,1,0,1,2,0,1,1,1,4.0
15266,33.3919247,-111.8625414,39245,5.0,0.0,1,0,1,0,1,1,0,0,1,1,3.0
15267,33.3942131,-111.8728271,39245,459.0,1.0,0,0,1,0,1,2,1,0,0,1,4.5
15268,33.37844,-111.876416,39245,155.0,0.0,1,1,1,0,1,1,0,0,1,1,4.0
15269,33.3892,-111.86058,39245,5.0,1.0,1,0,1,0,1,1,0,0,1,1,2.5
15270,33.394249,-111.8750705,39245,228.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
15271,33.3636902262,-111.8743968755,39245,173.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
15272,33.3621856,-111.8757226,39245,66.0,1.0,0,1,1,0,1,2,1,0,1,1,4.0
15273,33.4139012658,-111.8759814711,39245,215.0,1.0,1,0,1,1,1,1,0,0,1,1,4.5
15274,33.3629395,-111.8752823,39245,121.0,0.0,0,1,1,0,1,2,1,1,1,1,4.5
15275,33.3788907,-111.8789221,39245,30.0,0.0,0,1,0,1,1,2,1,0,1,1,4.0
15276,33.394295588,-111.8750340007,39245,358.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
15277,33.408847922,-111.8752602115,39245,67.0,1.0,1,0,1,0,1,1,0,1,1,1,3.5
15278,33.37831,-111.861418,39245,61.0,0.0,1,1,1,0,1,2,1,0,1,1,4.0
15279,33.3947485,-111.8755363,39245,402.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
15280,33.3829865,-111.874542,39245,223.0,1.0,1,1,1,1,1,2,1,0,1,1,4.0
15281,33.378699,-111.874145,39245,66.0,1.0,1,1,1,0,1,1,0,0,1,1,3.5
15282,33.3788438,-111.8772131,39245,145.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
15283,33.3626731,-111.8780245,39245,11.0,0.0,1,0,1,0,1,2,1,1,1,1,4.0
15284,33.4125028,-111.8737663,39245,136.0,0.0,0,1,1,0,1,2,1,1,1,1,3.5
15285,33.405652,-111.875246,39245,91.0,0.0,1,1,1,0,1,1,0,0,1,1,4.0
15286,33.413284,-111.875837,39245,160.0,0.0,1,1,1,0,1,1,1,1,1,1,3.5
15287,33.4136484709,-111.8758296418,39245,89.0,0.0,1,0,1,1,1,1,1,1,1,1,4.0
15288,33.3906017259,-111.8643784896,39245,174.0,0.0,0,1,1,1,1,2,1,0,1,1,4.0
15289,33.363662,-111.873617,39245,170.0,1.0,0,1,1,1,1,2,1,1,1,1,3.0
15290,33.3891424134,-111.8608185276,39245,5.0,0.0,1,0,1,0,1,1,0,0,1,1,2.5
15291,33.393568,-111.870476,39245,154.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15292,33.362719,-111.8761389,39245,32.0,0.0,1,1,0,0,1,2,1,0,1,1,3.5
15293,33.393892,-111.863257,39245,116.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
15294,33.412708,-111.875803,39245,380.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
15295,33.4130573,-111.8759932,39245,714.0,1.0,1,1,1,0,1,2,0,0,1,1,4.0
15296,33.3930855,-111.8767174,39245,6.0,0.0,1,1,1,0,1,2,0,1,1,1,3.5
15297,33.4130573,-111.8759932,39245,107.0,1.0,1,0,1,0,1,1,0,0,1,1,4.0
15298,33.407997,-111.887898,39245,446.0,1.0,1,1,1,1,1,2,1,1,1,1,4.5
15299,33.408094,-111.8735334,39245,210.0,1.0,0,1,1,0,1,2,0,0,1,1,4.5
15300,33.3934169289,-111.8779145926,39245,28.0,1.0,1,1,1,0,1,1,0,1,1,1,2.0
15301,33.3901186,-111.8645622,39245,296.0,1.0,0,1,1,0,1,2,0,1,0,1,4.0
15302,33.3775765,-111.8770733,39245,24.0,1.0,1,0,1,0,1,1,0,1,1,1,4.0
15303,33.408094,-111.8735183,39245,126.0,1.0,0,0,1,0,1,2,1,0,1,1,4.0
15304,33.4130573,-111.8759922,39245,63.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15305,33.3933384,-111.8741389,39245,117.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
15306,33.3783069,-111.8611821,39245,36.0,0.0,1,1,1,1,1,1,0,0,1,1,4.5
15307,33.4130573,-111.8759932,39245,110.0,1.0,1,0,1,0,1,1,0,1,1,1,3.0
15308,33.407227,-111.875149,39245,77.0,1.0,1,1,1,0,1,1,0,0,1,1,2.0
15309,33.3629395,-111.8752823,39245,161.0,0.0,0,1,1,0,1,2,1,1,1,1,3.5
15310,33.362881,-111.877444,39245,173.0,1.0,1,0,1,0,1,2,0,0,1,1,4.5
15311,33.392612,-111.862819,39245,21.0,1.0,0,0,1,1,1,2,0,1,1,1,3.5
15312,33.3619794,-111.8756357,39245,240.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
15313,33.3796635,-111.8756759,39245,93.0,0.0,1,1,1,0,1,1,0,0,1,1,4.0
15314,33.36287,-111.877113,39245,132.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
15315,33.3632808,-111.8604366,39245,11.0,0.0,1,1,1,0,1,1,1,1,1,1,3.5
15316,33.413559,-111.876111,39245,66.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15317,33.3830075,-111.874542,39245,106.0,0.0,1,1,1,1,1,2,1,0,1,1,3.5
15318,33.3935893,-111.8770733,39245,19.0,1.0,1,0,1,0,1,1,0,0,1,1,3.0
15319,33.3931452,-111.8744982,39245,34.0,0.0,0,1,1,1,1,2,1,0,1,1,3.0
15320,33.3935702696,-111.8632802849,39245,27.0,1.0,1,1,1,0,1,1,0,1,1,1,1.5
15321,33.3629331508,-111.87532436,39245,116.0,0.0,1,1,1,0,1,1,0,0,0,1,5.0
15322,33.3934822083,-111.8618545532,39245,106.0,1.0,0,0,1,0,1,2,1,0,1,1,3.0
15323,33.3781389,-111.8613802,39245,45.0,0.0,1,1,1,0,1,1,0,1,1,1,3.5
15324,33.364791,-111.8783309,39245,43.0,1.0,1,0,1,0,1,1,0,1,1,1,2.5
15325,33.3783216,-111.8719032,39245,177.0,1.0,1,1,1,0,1,2,0,1,1,1,4.5
15326,33.3935179,-111.8718101,39245,393.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
15327,33.362837999999996,-111.876147,39245,1213.0,1.0,0,1,1,1,1,2,0,1,1,1,4.5
15328,33.413158,-111.875779,39245,19.0,0.0,1,1,1,0,1,1,0,0,1,1,4.0
15329,33.413158,-111.875779,39245,11.0,0.0,0,1,1,1,1,2,1,0,1,1,4.5
15330,33.363563,-111.876153,39245,228.0,1.0,0,1,1,0,1,2,1,0,0,1,3.5
15331,33.3902489,-111.8652993,39245,100.0,1.0,1,1,1,0,1,1,1,1,1,1,4.5
15332,33.4125028,-111.8737663,39245,172.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
15333,33.3889145424,-111.8609449267,39245,22.0,0.0,1,1,1,0,1,1,0,0,1,1,5.0
15334,33.379604,-111.875992,39245,145.0,1.0,1,0,1,0,1,1,0,0,1,1,4.5
15335,33.393507,-111.8722991,39245,17.0,1.0,1,1,1,1,1,1,0,0,1,1,2.0
15336,40.589674,-80.018251,23538,18.0,1.0,1,1,1,0,1,1,0,0,1,0,3.5
15337,40.6254239,-80.054336,23538,79.0,1.0,0,1,1,0,1,2,1,1,1,1,3.0
15338,40.6162736,-80.0548457,23538,70.0,1.0,1,1,1,1,1,1,0,0,1,1,4.5
15339,40.642662,-80.067024,23538,25.0,0.0,0,1,0,1,1,3,1,0,1,1,3.0
15340,40.6020631092,-80.0497217104,23538,19.0,1.0,1,1,1,1,1,1,0,0,1,1,2.5
15341,40.6329702,-80.0590945,23538,17.0,0.0,0,1,1,1,1,2,1,0,1,1,3.0
15342,40.61543,-80.091361,23538,36.0,1.0,0,1,1,0,1,1,0,0,1,1,3.5
15343,40.63399,-80.050564,23538,13.0,0.0,0,0,1,1,1,2,1,0,1,1,3.0
15344,40.6267065,-80.0555442,23538,184.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
15345,40.633312,-80.058721,23538,37.0,1.0,1,0,1,1,1,1,0,0,1,1,2.5
15346,40.6426194,-80.0670089,23538,53.0,0.0,0,1,0,1,1,2,1,1,1,1,2.5
15347,40.633253,-80.0559448,23538,87.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
15348,40.6068273,-80.0525208,23538,43.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
15349,40.6326982123,-80.0605916977,23538,36.0,0.0,0,1,1,1,1,2,1,0,1,1,4.0
15350,40.6068273,-80.0525208,23538,44.0,1.0,0,1,1,0,1,2,1,1,1,1,3.0
15351,40.6107675,-80.0568288,23538,6.0,0.0,0,1,1,1,1,3,1,0,0,1,2.5
15352,40.6325849324,-80.0583150361,23538,33.0,1.0,1,0,1,0,1,1,0,0,1,1,3.5
15353,40.6026018,-80.0500627,23538,153.0,1.0,1,1,1,1,1,2,0,1,1,1,4.0
15354,40.6140445891,-80.0924231662,23538,99.0,1.0,0,1,1,1,1,2,0,0,1,1,4.5
15355,40.6325442,-80.0589483,23538,12.0,0.0,0,1,1,1,1,2,1,0,1,1,2.0
15356,40.6331082834,-80.0588346093,23538,179.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
15357,40.6091504,-80.0533636,23538,75.0,1.0,0,1,0,1,1,2,0,0,1,1,3.5
15358,40.610154,-80.0540599,23538,11.0,1.0,1,0,1,1,1,1,0,1,1,1,1.5
15359,40.6372548737,-80.0634463756,23538,142.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
15360,40.632031,-80.060824,23538,37.0,1.0,1,1,1,1,1,2,0,1,1,1,2.0
15361,40.6157529,-80.0925369,23538,26.0,1.0,1,1,1,1,1,1,0,0,1,1,3.5
15362,40.6317253733,-80.056755293,23538,36.0,1.0,1,1,1,1,1,1,0,0,1,1,2.0
15363,40.610448,-80.056762,23538,25.0,1.0,0,1,1,1,1,2,1,0,1,1,3.0
15364,40.6149852494,-80.0913311142,23538,125.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
15365,40.631512,-80.059051,23538,73.0,1.0,0,1,1,0,1,2,1,0,1,1,3.0
15366,40.617185,-80.0940255,23538,14.0,0.0,1,1,1,0,1,1,0,0,1,1,3.0
15367,40.6320361,-80.0534415,23538,18.0,0.0,0,1,0,1,1,2,0,0,0,1,3.5
15368,40.6314362,-80.0591229,23538,137.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
15369,40.6335562,-80.0575352,23538,53.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
15370,40.6131682,-80.0541681,23538,17.0,0.0,1,0,1,1,1,1,0,0,1,1,3.5
15371,40.6040406,-80.0511602,23538,137.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
15372,40.6113021,-80.0889138,23538,13.0,1.0,1,1,1,0,1,2,0,1,1,1,2.5
15373,40.6134432,-80.0894338,23538,56.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
15374,40.632621,-80.061093,23538,113.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
15375,40.6143826499,-80.0536224422,23538,69.0,1.0,0,0,1,1,1,3,1,0,1,1,2.5
15376,35.4596408,-80.8889111,27460,4.0,0.0,0,0,1,0,1,1,0,1,1,1,4.0
15377,35.474824,-80.889144,27460,37.0,1.0,0,0,1,1,1,1,0,0,1,1,3.5
15378,35.4644032595,-80.8934077425,27460,269.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
